Algorithms, , , , , ,illumination_all, , , , , , , , , , , ,viewpoint_all, , , , , , , , , , , ,all, , , , , , 
 ,"1,","2,","3,","4,","5,","6,","7,","8,","9,","10,",#Matches,#Inliers,"1,","2,","3,","4,","5,","6,","7,","8,","9,","10,",#Matches,#Inliers,"1,","2,","3,","4,","5,","6,","7,","8,","9,","10,",#Matches,#Inliers
sift,0.60,0.80,0.86,0.90,0.91,0.92,0.93,0.93,0.93,0.93,1072.00,1072.00,0.43,0.57,0.68,0.74,0.78,0.81,0.84,0.85,0.86,0.87,2402.00,2402.00,0.51,0.68,0.76,0.82,0.84,0.86,0.88,0.89,0.89,0.90,1760.00,1760.00
surf,0.57,0.80,0.86,0.90,0.92,0.93,0.93,0.93,0.93,0.93,1346.00,1346.00,0.39,0.54,0.63,0.70,0.74,0.80,0.81,0.82,0.83,0.83,2635.00,2635.00,0.48,0.67,0.74,0.80,0.82,0.86,0.87,0.88,0.88,0.88,2013.00,2013.00
orb,0.21,0.37,0.46,0.51,0.54,0.57,0.61,0.62,0.63,0.63,169.00,169.00,0.05,0.21,0.34,0.41,0.47,0.50,0.54,0.56,0.60,0.62,170.00,170.00,0.13,0.29,0.40,0.45,0.51,0.53,0.57,0.59,0.61,0.62,170.00,170.00
kaze,0.44,0.72,0.82,0.89,0.90,0.92,0.92,0.93,0.93,0.93,823.00,823.00,0.35,0.53,0.66,0.73,0.78,0.81,0.84,0.85,0.86,0.86,1719.00,1719.00,0.39,0.62,0.74,0.81,0.84,0.86,0.88,0.89,0.90,0.90,1287.00,1287.00
akaze,0.40,0.67,0.76,0.80,0.83,0.85,0.86,0.87,0.87,0.87,613.00,613.00,0.29,0.44,0.54,0.62,0.67,0.72,0.76,0.77,0.78,0.80,1381.00,1381.00,0.34,0.55,0.65,0.71,0.75,0.78,0.81,0.82,0.82,0.83,1011.00,1011.00
